order_id,order_date,shipped_date,freight,customer_id,customer_name,customer_city,customer_country,employee_id,employee_name,employee_title,product_id,unit_price,quantity,discount,sales_amount,product_name,category_id,supplier_id,category_name,supplier_name,supplier_country
10444,"1995-03-15 00:00:00","1995-03-24 00:00:00",3.5,BERGS,"Berglunds snabbkÃ¶p",LuleÃ¥,Sweden,3,"Janet Leverling","Sales Representative",26,24.9,15,0,373.5,"GumbÃ¤r GummibÃ¤rchen",3,11,Confections,"Heli SÃ¼ÃŸwaren GmbH & Co. KG",Germany
10444,"1995-03-15 00:00:00","1995-03-24 00:00:00",3.5,BERGS,"Berglunds snabbkÃ¶p",LuleÃ¥,Sweden,3,"Janet Leverling","Sales Representative",35,14.4,8,0,115.2,"Steeleye Stout",1,16,Beverages,"Bigfoot Breweries",USA
10444,"1995-03-15 00:00:00","1995-03-24 00:00:00",3.5,BERGS,"Berglunds snabbkÃ¶p",LuleÃ¥,Sweden,3,"Janet Leverling","Sales Representative",41,7.7,30,0,231,"Jack's New England Clam Chowder",8,19,Seafood,"New England Seafood Cannery",USA
10425,"1995-02-24 00:00:00","1995-03-17 00:00:00",7.93,LAMAI,"La maison d'Asie",Toulouse,France,6,"Michael Suyama","Sales Representative",55,19.2,10,0,192,"PÃ¢tÃ© chinois",6,25,Meat/Poultry,"Ma Maison",Canada
10425,"1995-02-24 00:00:00","1995-03-17 00:00:00",7.93,LAMAI,"La maison d'Asie",Toulouse,France,6,"Michael Suyama","Sales Representative",76,14.4,20,0,288,LakkalikÃ¶Ã¶ri,1,23,Beverages,"Karkki Oy",Finland
10426,"1995-02-27 00:00:00","1995-03-09 00:00:00",18.69,GALED,"GalerÃ­a del gastrÃ³nomo",Barcelona,Spain,4,"Margaret Peacock","Sales Representative",56,30.4,5,0,152,"Gnocchi di nonna Alice",5,26,Grains/Cereals,"Pasta Buttini s.r.l.",Italy
10426,"1995-02-27 00:00:00","1995-03-09 00:00:00",18.69,GALED,"GalerÃ­a del gastrÃ³nomo",Barcelona,Spain,4,"Margaret Peacock","Sales Representative",64,26.6,7,0,186.20000000000002,"Wimmers gute SemmelknÃ¶del",5,12,Grains/Cereals,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10427,"1995-02-27 00:00:00","1995-04-03 00:00:00",31.29,PICCO,"Piccolo und mehr",Salzburg,Austria,4,"Margaret Peacock","Sales Representative",14,18.6,35,0,651,Tofu,7,6,Produce,Mayumi's,Japan
10429,"1995-03-01 00:00:00","1995-03-10 00:00:00",56.63,HUNGO,"Hungry Owl All-Night Grocers",Cork,Ireland,3,"Janet Leverling","Sales Representative",50,13,40,0,520,"Valkoinen suklaa",3,23,Confections,"Karkki Oy",Finland
10429,"1995-03-01 00:00:00","1995-03-10 00:00:00",56.63,HUNGO,"Hungry Owl All-Night Grocers",Cork,Ireland,3,"Janet Leverling","Sales Representative",63,35.1,35,0,1228.5,Vegie-spread,2,7,Condiments,"Pavlova, Ltd.",Australia
10430,"1995-03-02 00:00:00","1995-03-06 00:00:00",458.78,ERNSH,"Ernst Handel",Graz,Austria,4,"Margaret Peacock","Sales Representative",17,31.2,45,0,1404,"Alice Mutton",6,7,Meat/Poultry,"Pavlova, Ltd.",Australia
10430,"1995-03-02 00:00:00","1995-03-06 00:00:00",458.78,ERNSH,"Ernst Handel",Graz,Austria,4,"Margaret Peacock","Sales Representative",21,8,50,0,400,"Sir Rodney's Scones",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10430,"1995-03-02 00:00:00","1995-03-06 00:00:00",458.78,ERNSH,"Ernst Handel",Graz,Austria,4,"Margaret Peacock","Sales Representative",56,30.4,30,0,912,"Gnocchi di nonna Alice",5,26,Grains/Cereals,"Pasta Buttini s.r.l.",Italy
10430,"1995-03-02 00:00:00","1995-03-06 00:00:00",458.78,ERNSH,"Ernst Handel",Graz,Austria,4,"Margaret Peacock","Sales Representative",59,44,70,0,3080,"Raclette Courdavault",4,28,"Dairy Products","Gai pÃ¢turage",France
10431,"1995-03-02 00:00:00","1995-03-10 00:00:00",44.17,BOTTM,"Bottom-Dollar Markets",Tsawassen,Canada,4,"Margaret Peacock","Sales Representative",17,31.2,50,0,1560,"Alice Mutton",6,7,Meat/Poultry,"Pavlova, Ltd.",Australia
10431,"1995-03-02 00:00:00","1995-03-10 00:00:00",44.17,BOTTM,"Bottom-Dollar Markets",Tsawassen,Canada,4,"Margaret Peacock","Sales Representative",40,14.7,50,0,735,"Boston Crab Meat",8,19,Seafood,"New England Seafood Cannery",USA
10431,"1995-03-02 00:00:00","1995-03-10 00:00:00",44.17,BOTTM,"Bottom-Dollar Markets",Tsawassen,Canada,4,"Margaret Peacock","Sales Representative",47,7.6,30,0,228,"Zaanse koeken",3,22,Confections,"Zaanse Snoepfabriek",Netherlands
10433,"1995-03-06 00:00:00","1995-04-04 00:00:00",73.83,PRINI,"Princesa Isabel Vinhos",Lisboa,Portugal,3,"Janet Leverling","Sales Representative",56,30.4,28,0,851.1999999999999,"Gnocchi di nonna Alice",5,26,Grains/Cereals,"Pasta Buttini s.r.l.",Italy
10434,"1995-03-06 00:00:00","1995-03-16 00:00:00",17.92,FOLKO,"Folk och fÃ¤ HB",BrÃ¤cke,Sweden,3,"Janet Leverling","Sales Representative",11,16.8,6,0,100.80000000000001,"Queso Cabrales",4,5,"Dairy Products","Cooperativa de Quesos 'Las Cabras'",Spain
10434,"1995-03-06 00:00:00","1995-03-16 00:00:00",17.92,FOLKO,"Folk och fÃ¤ HB",BrÃ¤cke,Sweden,3,"Janet Leverling","Sales Representative",76,14.4,18,0,259.2,LakkalikÃ¶Ã¶ri,1,23,Beverages,"Karkki Oy",Finland
10435,"1995-03-07 00:00:00","1995-03-10 00:00:00",9.21,CONSH,"Consolidated Holdings",London,UK,8,"Laura Callahan","Inside Sales Coordinator",2,15.2,10,0,152,Chang,1,1,Beverages,"Exotic Liquids",UK
10435,"1995-03-07 00:00:00","1995-03-10 00:00:00",9.21,CONSH,"Consolidated Holdings",London,UK,8,"Laura Callahan","Inside Sales Coordinator",22,16.8,12,0,201.60000000000002,"Gustaf's KnÃ¤ckebrÃ¶d",5,9,Grains/Cereals,"PB KnÃ¤ckebrÃ¶d AB","Sweden "
10435,"1995-03-07 00:00:00","1995-03-10 00:00:00",9.21,CONSH,"Consolidated Holdings",London,UK,8,"Laura Callahan","Inside Sales Coordinator",72,27.8,10,0,278,"Mozzarella di Giovanni",4,14,"Dairy Products","Formaggi Fortini s.r.l.",Italy
10436,"1995-03-08 00:00:00","1995-03-14 00:00:00",156.66,BLONP,"Blondel pÃ¨re et fils",Strasbourg,France,3,"Janet Leverling","Sales Representative",46,9.6,5,0,48,Spegesild,8,21,Seafood,Lyngbysild,Denmark
10436,"1995-03-08 00:00:00","1995-03-14 00:00:00",156.66,BLONP,"Blondel pÃ¨re et fils",Strasbourg,France,3,"Janet Leverling","Sales Representative",56,30.4,40,0,1216,"Gnocchi di nonna Alice",5,26,Grains/Cereals,"Pasta Buttini s.r.l.",Italy
10436,"1995-03-08 00:00:00","1995-03-14 00:00:00",156.66,BLONP,"Blondel pÃ¨re et fils",Strasbourg,France,3,"Janet Leverling","Sales Representative",64,26.6,30,0,798,"Wimmers gute SemmelknÃ¶del",5,12,Grains/Cereals,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10436,"1995-03-08 00:00:00","1995-03-14 00:00:00",156.66,BLONP,"Blondel pÃ¨re et fils",Strasbourg,France,3,"Janet Leverling","Sales Representative",75,6.2,24,0,148.8,"RhÃ¶nbrÃ¤u Klosterbier",1,12,Beverages,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10439,"1995-03-10 00:00:00","1995-03-13 00:00:00",4.07,MEREP,"MÃ¨re Paillarde",MontrÃ©al,Canada,6,"Michael Suyama","Sales Representative",12,30.4,15,0,456,"Queso Manchego La Pastora",4,5,"Dairy Products","Cooperativa de Quesos 'Las Cabras'",Spain
10439,"1995-03-10 00:00:00","1995-03-13 00:00:00",4.07,MEREP,"MÃ¨re Paillarde",MontrÃ©al,Canada,6,"Michael Suyama","Sales Representative",16,13.9,16,0,222.4,Pavlova,3,7,Confections,"Pavlova, Ltd.",Australia
10439,"1995-03-10 00:00:00","1995-03-13 00:00:00",4.07,MEREP,"MÃ¨re Paillarde",MontrÃ©al,Canada,6,"Michael Suyama","Sales Representative",64,26.6,6,0,159.60000000000002,"Wimmers gute SemmelknÃ¶del",5,12,Grains/Cereals,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10439,"1995-03-10 00:00:00","1995-03-13 00:00:00",4.07,MEREP,"MÃ¨re Paillarde",MontrÃ©al,Canada,6,"Michael Suyama","Sales Representative",74,8,30,0,240,"Longlife Tofu",7,4,Produce,"Tokyo Traders",Japan
10441,"1995-03-13 00:00:00","1995-04-14 00:00:00",73.02,OLDWO,"Old World Delicatessen",Anchorage,USA,3,"Janet Leverling","Sales Representative",27,35.1,50,0,1755,"Schoggi Schokolade",3,11,Confections,"Heli SÃ¼ÃŸwaren GmbH & Co. KG",Germany
10442,"1995-03-14 00:00:00","1995-03-21 00:00:00",47.94,ERNSH,"Ernst Handel",Graz,Austria,3,"Janet Leverling","Sales Representative",11,16.8,30,0,504,"Queso Cabrales",4,5,"Dairy Products","Cooperativa de Quesos 'Las Cabras'",Spain
10442,"1995-03-14 00:00:00","1995-03-21 00:00:00",47.94,ERNSH,"Ernst Handel",Graz,Austria,3,"Janet Leverling","Sales Representative",54,5.9,80,0,472,TourtiÃ¨re,6,25,Meat/Poultry,"Ma Maison",Canada
10442,"1995-03-14 00:00:00","1995-03-21 00:00:00",47.94,ERNSH,"Ernst Handel",Graz,Austria,3,"Janet Leverling","Sales Representative",66,13.6,60,0,816,"Louisiana Hot Spiced Okra",2,2,Condiments,"New Orleans Cajun Delights",USA
10428,"1995-02-28 00:00:00","1995-03-07 00:00:00",11.09,REGGC,"Reggiani Caseifici","Reggio Emilia",Italy,7,"Robert King","Sales Representative",46,9.6,20,0,192,Spegesild,8,21,Seafood,Lyngbysild,Denmark
10432,"1995-03-03 00:00:00","1995-03-10 00:00:00",4.34,SPLIR,"Split Rail Beer & Ale",Lander,USA,3,"Janet Leverling","Sales Representative",26,24.9,10,0,249,"GumbÃ¤r GummibÃ¤rchen",3,11,Confections,"Heli SÃ¼ÃŸwaren GmbH & Co. KG",Germany
10432,"1995-03-03 00:00:00","1995-03-10 00:00:00",4.34,SPLIR,"Split Rail Beer & Ale",Lander,USA,3,"Janet Leverling","Sales Representative",54,5.9,40,0,236,TourtiÃ¨re,6,25,Meat/Poultry,"Ma Maison",Canada
10437,"1995-03-08 00:00:00","1995-03-15 00:00:00",19.97,WARTH,"Wartian Herkku",Oulu,Finland,8,"Laura Callahan","Inside Sales Coordinator",53,26.2,15,0,393,"Perth Pasties",6,24,Meat/Poultry,"G'day, Mate",Australia
10438,"1995-03-09 00:00:00","1995-03-17 00:00:00",8.24,TOMSP,"Toms SpezialitÃ¤ten",MÃ¼nster,Germany,3,"Janet Leverling","Sales Representative",19,7.3,15,0,109.5,"Teatime Chocolate Biscuits",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10438,"1995-03-09 00:00:00","1995-03-17 00:00:00",8.24,TOMSP,"Toms SpezialitÃ¤ten",MÃ¼nster,Germany,3,"Janet Leverling","Sales Representative",34,11.2,20,0,224,"Sasquatch Ale",1,16,Beverages,"Bigfoot Breweries",USA
10438,"1995-03-09 00:00:00","1995-03-17 00:00:00",8.24,TOMSP,"Toms SpezialitÃ¤ten",MÃ¼nster,Germany,3,"Janet Leverling","Sales Representative",57,15.6,15,0,234,"Ravioli Angelo",5,26,Grains/Cereals,"Pasta Buttini s.r.l.",Italy
10440,"1995-03-13 00:00:00","1995-03-31 00:00:00",86.53,SAVEA,"Save-a-lot Markets",Boise,USA,4,"Margaret Peacock","Sales Representative",2,15.2,45,0,684,Chang,1,1,Beverages,"Exotic Liquids",UK
10440,"1995-03-13 00:00:00","1995-03-31 00:00:00",86.53,SAVEA,"Save-a-lot Markets",Boise,USA,4,"Margaret Peacock","Sales Representative",16,13.9,49,0,681.1,Pavlova,3,7,Confections,"Pavlova, Ltd.",Australia
10440,"1995-03-13 00:00:00","1995-03-31 00:00:00",86.53,SAVEA,"Save-a-lot Markets",Boise,USA,4,"Margaret Peacock","Sales Representative",29,99,24,0,2376,"ThÃ¼ringer Rostbratwurst",6,12,Meat/Poultry,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10440,"1995-03-13 00:00:00","1995-03-31 00:00:00",86.53,SAVEA,"Save-a-lot Markets",Boise,USA,4,"Margaret Peacock","Sales Representative",61,22.8,90,0,2052,"Sirop d'Ã©rable",2,29,Condiments,"ForÃªts d'Ã©rables",Canada
10443,"1995-03-15 00:00:00","1995-03-17 00:00:00",13.95,REGGC,"Reggiani Caseifici","Reggio Emilia",Italy,8,"Laura Callahan","Inside Sales Coordinator",11,16.8,6,0,100.80000000000001,"Queso Cabrales",4,5,"Dairy Products","Cooperativa de Quesos 'Las Cabras'",Spain
10443,"1995-03-15 00:00:00","1995-03-17 00:00:00",13.95,REGGC,"Reggiani Caseifici","Reggio Emilia",Italy,8,"Laura Callahan","Inside Sales Coordinator",28,36.4,12,0,436.79999999999995,"RÃ¶ssle Sauerkraut",7,12,Produce,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10445,"1995-03-16 00:00:00","1995-03-23 00:00:00",9.3,BERGS,"Berglunds snabbkÃ¶p",LuleÃ¥,Sweden,3,"Janet Leverling","Sales Representative",39,14.4,6,0,86.4,"Chartreuse verte",1,18,Beverages,"Aux joyeux ecclÃ©siastiques",France
10445,"1995-03-16 00:00:00","1995-03-23 00:00:00",9.3,BERGS,"Berglunds snabbkÃ¶p",LuleÃ¥,Sweden,3,"Janet Leverling","Sales Representative",54,5.9,15,0,88.5,TourtiÃ¨re,6,25,Meat/Poultry,"Ma Maison",Canada
10449,"1995-03-21 00:00:00","1995-03-30 00:00:00",53.3,BLONP,"Blondel pÃ¨re et fils",Strasbourg,France,3,"Janet Leverling","Sales Representative",10,24.8,14,0,347.2,Ikura,8,4,Seafood,"Tokyo Traders",Japan
10449,"1995-03-21 00:00:00","1995-03-30 00:00:00",53.3,BLONP,"Blondel pÃ¨re et fils",Strasbourg,France,3,"Janet Leverling","Sales Representative",52,5.6,20,0,112,"Filo Mix",5,24,Grains/Cereals,"G'day, Mate",Australia
10449,"1995-03-21 00:00:00","1995-03-30 00:00:00",53.3,BLONP,"Blondel pÃ¨re et fils",Strasbourg,France,3,"Janet Leverling","Sales Representative",62,39.4,35,0,1379,"Tarte au sucre",3,29,Confections,"ForÃªts d'Ã©rables",Canada
10453,"1995-03-24 00:00:00","1995-03-29 00:00:00",25.36,AROUT,"Around the Horn",London,UK,1,"Nancy Davolio","Sales Representative",48,10.2,15,0,153,Chocolade,3,22,Confections,"Zaanse Snoepfabriek",Netherlands
10453,"1995-03-24 00:00:00","1995-03-29 00:00:00",25.36,AROUT,"Around the Horn",London,UK,1,"Nancy Davolio","Sales Representative",70,12,25,0,300,"Outback Lager",1,7,Beverages,"Pavlova, Ltd.",Australia
10456,"1995-03-28 00:00:00","1995-03-31 00:00:00",8.12,KOENE,"KÃ¶niglich Essen",Brandenburg,Germany,8,"Laura Callahan","Inside Sales Coordinator",49,16,21,0,336,Maxilaku,3,23,Confections,"Karkki Oy",Finland
10457,"1995-03-28 00:00:00","1995-04-03 00:00:00",11.57,KOENE,"KÃ¶niglich Essen",Brandenburg,Germany,2,"Andrew Fuller","Vice President Sales",59,44,36,0,1584,"Raclette Courdavault",4,28,"Dairy Products","Gai pÃ¢turage",France
10460,"1995-03-31 00:00:00","1995-04-03 00:00:00",16.27,FOLKO,"Folk och fÃ¤ HB",BrÃ¤cke,Sweden,8,"Laura Callahan","Inside Sales Coordinator",68,10,21,0,210,"Scottish Longbreads",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10460,"1995-03-31 00:00:00","1995-04-03 00:00:00",16.27,FOLKO,"Folk och fÃ¤ HB",BrÃ¤cke,Sweden,8,"Laura Callahan","Inside Sales Coordinator",75,6.2,4,0,24.8,"RhÃ¶nbrÃ¤u Klosterbier",1,12,Beverages,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10462,"1995-04-03 00:00:00","1995-04-18 00:00:00",6.17,CONSH,"Consolidated Holdings",London,UK,2,"Andrew Fuller","Vice President Sales",13,4.8,1,0,4.8,Konbu,8,6,Seafood,Mayumi's,Japan
10462,"1995-04-03 00:00:00","1995-04-18 00:00:00",6.17,CONSH,"Consolidated Holdings",London,UK,2,"Andrew Fuller","Vice President Sales",23,7.2,21,0,151.20000000000002,TunnbrÃ¶d,5,9,Grains/Cereals,"PB KnÃ¤ckebrÃ¶d AB","Sweden "
10464,"1995-04-04 00:00:00","1995-04-14 00:00:00",89,FURIB,"Furia Bacalhau e Frutos do Mar",Lisboa,Portugal,4,"Margaret Peacock","Sales Representative",4,17.6,16,0,281.6,"Chef Anton's Cajun Seasoning",2,2,Condiments,"New Orleans Cajun Delights",USA
10464,"1995-04-04 00:00:00","1995-04-14 00:00:00",89,FURIB,"Furia Bacalhau e Frutos do Mar",Lisboa,Portugal,4,"Margaret Peacock","Sales Representative",43,36.8,3,0,110.39999999999999,"Ipoh Coffee",1,20,Beverages,"Leka Trading",Singapore
10464,"1995-04-04 00:00:00","1995-04-14 00:00:00",89,FURIB,"Furia Bacalhau e Frutos do Mar",Lisboa,Portugal,4,"Margaret Peacock","Sales Representative",56,30.4,30,0,912,"Gnocchi di nonna Alice",5,26,Grains/Cereals,"Pasta Buttini s.r.l.",Italy
10464,"1995-04-04 00:00:00","1995-04-14 00:00:00",89,FURIB,"Furia Bacalhau e Frutos do Mar",Lisboa,Portugal,4,"Margaret Peacock","Sales Representative",60,27.2,20,0,544,"Camembert Pierrot",4,28,"Dairy Products","Gai pÃ¢turage",France
10446,"1995-03-17 00:00:00","1995-03-22 00:00:00",14.68,TOMSP,"Toms SpezialitÃ¤ten",MÃ¼nster,Germany,6,"Michael Suyama","Sales Representative",19,7.3,12,0,87.6,"Teatime Chocolate Biscuits",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10446,"1995-03-17 00:00:00","1995-03-22 00:00:00",14.68,TOMSP,"Toms SpezialitÃ¤ten",MÃ¼nster,Germany,6,"Michael Suyama","Sales Representative",24,3.6,20,0,72,"GuaranÃ¡ FantÃ¡stica",1,10,Beverages,"Refrescos Americanas LTDA",Brazil
10446,"1995-03-17 00:00:00","1995-03-22 00:00:00",14.68,TOMSP,"Toms SpezialitÃ¤ten",MÃ¼nster,Germany,6,"Michael Suyama","Sales Representative",31,10,3,0,30,"Gorgonzola Telino",4,14,"Dairy Products","Formaggi Fortini s.r.l.",Italy
10446,"1995-03-17 00:00:00","1995-03-22 00:00:00",14.68,TOMSP,"Toms SpezialitÃ¤ten",MÃ¼nster,Germany,6,"Michael Suyama","Sales Representative",52,5.6,15,0,84,"Filo Mix",5,24,Grains/Cereals,"G'day, Mate",Australia
10447,"1995-03-17 00:00:00","1995-04-07 00:00:00",68.66,RICAR,"Ricardo Adocicados","Rio de Janeiro",Brazil,4,"Margaret Peacock","Sales Representative",19,7.3,40,0,292,"Teatime Chocolate Biscuits",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10447,"1995-03-17 00:00:00","1995-04-07 00:00:00",68.66,RICAR,"Ricardo Adocicados","Rio de Janeiro",Brazil,4,"Margaret Peacock","Sales Representative",65,16.8,35,0,588,"Louisiana Fiery Hot Pepper Sauce",2,2,Condiments,"New Orleans Cajun Delights",USA
10447,"1995-03-17 00:00:00","1995-04-07 00:00:00",68.66,RICAR,"Ricardo Adocicados","Rio de Janeiro",Brazil,4,"Margaret Peacock","Sales Representative",71,17.2,2,0,34.4,FlÃ¸temysost,4,15,"Dairy Products","Norske Meierier",Norway
10448,"1995-03-20 00:00:00","1995-03-27 00:00:00",38.82,RANCH,"Rancho grande","Buenos Aires",Argentina,4,"Margaret Peacock","Sales Representative",26,24.9,6,0,149.39999999999998,"GumbÃ¤r GummibÃ¤rchen",3,11,Confections,"Heli SÃ¼ÃŸwaren GmbH & Co. KG",Germany
10448,"1995-03-20 00:00:00","1995-03-27 00:00:00",38.82,RANCH,"Rancho grande","Buenos Aires",Argentina,4,"Margaret Peacock","Sales Representative",40,14.7,20,0,294,"Boston Crab Meat",8,19,Seafood,"New England Seafood Cannery",USA
10450,"1995-03-22 00:00:00","1995-04-11 00:00:00",7.23,VICTE,"Victuailles en stock",Lyon,France,8,"Laura Callahan","Inside Sales Coordinator",10,24.8,20,0,496,Ikura,8,4,Seafood,"Tokyo Traders",Japan
10450,"1995-03-22 00:00:00","1995-04-11 00:00:00",7.23,VICTE,"Victuailles en stock",Lyon,France,8,"Laura Callahan","Inside Sales Coordinator",54,5.9,6,0,35.400000000000006,TourtiÃ¨re,6,25,Meat/Poultry,"Ma Maison",Canada
10451,"1995-03-22 00:00:00","1995-04-12 00:00:00",189.09,QUICK,QUICK-Stop,Cunewalde,Germany,4,"Margaret Peacock","Sales Representative",55,19.2,120,0,2304,"PÃ¢tÃ© chinois",6,25,Meat/Poultry,"Ma Maison",Canada
10451,"1995-03-22 00:00:00","1995-04-12 00:00:00",189.09,QUICK,QUICK-Stop,Cunewalde,Germany,4,"Margaret Peacock","Sales Representative",64,26.6,35,0,931,"Wimmers gute SemmelknÃ¶del",5,12,Grains/Cereals,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10451,"1995-03-22 00:00:00","1995-04-12 00:00:00",189.09,QUICK,QUICK-Stop,Cunewalde,Germany,4,"Margaret Peacock","Sales Representative",65,16.8,28,0,470.40000000000003,"Louisiana Fiery Hot Pepper Sauce",2,2,Condiments,"New Orleans Cajun Delights",USA
10451,"1995-03-22 00:00:00","1995-04-12 00:00:00",189.09,QUICK,QUICK-Stop,Cunewalde,Germany,4,"Margaret Peacock","Sales Representative",77,10.4,55,0,572,"Original Frankfurter grÃ¼ne SoÃŸe",2,12,Condiments,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10452,"1995-03-23 00:00:00","1995-03-29 00:00:00",140.26,SAVEA,"Save-a-lot Markets",Boise,USA,8,"Laura Callahan","Inside Sales Coordinator",28,36.4,15,0,546,"RÃ¶ssle Sauerkraut",7,12,Produce,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10452,"1995-03-23 00:00:00","1995-03-29 00:00:00",140.26,SAVEA,"Save-a-lot Markets",Boise,USA,8,"Laura Callahan","Inside Sales Coordinator",44,15.5,100,0,1550,"Gula Malacca",2,20,Condiments,"Leka Trading",Singapore
10454,"1995-03-24 00:00:00","1995-03-28 00:00:00",2.74,LAMAI,"La maison d'Asie",Toulouse,France,4,"Margaret Peacock","Sales Representative",16,13.9,20,0,278,Pavlova,3,7,Confections,"Pavlova, Ltd.",Australia
10454,"1995-03-24 00:00:00","1995-03-28 00:00:00",2.74,LAMAI,"La maison d'Asie",Toulouse,France,4,"Margaret Peacock","Sales Representative",33,2,20,0,40,Geitost,4,15,"Dairy Products","Norske Meierier",Norway
10454,"1995-03-24 00:00:00","1995-03-28 00:00:00",2.74,LAMAI,"La maison d'Asie",Toulouse,France,4,"Margaret Peacock","Sales Representative",46,9.6,10,0,96,Spegesild,8,21,Seafood,Lyngbysild,Denmark
10455,"1995-03-27 00:00:00","1995-04-03 00:00:00",180.45,WARTH,"Wartian Herkku",Oulu,Finland,8,"Laura Callahan","Inside Sales Coordinator",39,14.4,20,0,288,"Chartreuse verte",1,18,Beverages,"Aux joyeux ecclÃ©siastiques",France
10455,"1995-03-27 00:00:00","1995-04-03 00:00:00",180.45,WARTH,"Wartian Herkku",Oulu,Finland,8,"Laura Callahan","Inside Sales Coordinator",53,26.2,50,0,1310,"Perth Pasties",6,24,Meat/Poultry,"G'day, Mate",Australia
10455,"1995-03-27 00:00:00","1995-04-03 00:00:00",180.45,WARTH,"Wartian Herkku",Oulu,Finland,8,"Laura Callahan","Inside Sales Coordinator",61,22.8,25,0,570,"Sirop d'Ã©rable",2,29,Condiments,"ForÃªts d'Ã©rables",Canada
10455,"1995-03-27 00:00:00","1995-04-03 00:00:00",180.45,WARTH,"Wartian Herkku",Oulu,Finland,8,"Laura Callahan","Inside Sales Coordinator",71,17.2,30,0,516,FlÃ¸temysost,4,15,"Dairy Products","Norske Meierier",Norway
10456,"1995-03-28 00:00:00","1995-03-31 00:00:00",8.12,KOENE,"KÃ¶niglich Essen",Brandenburg,Germany,8,"Laura Callahan","Inside Sales Coordinator",21,8,40,0,320,"Sir Rodney's Scones",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10458,"1995-03-29 00:00:00","1995-04-04 00:00:00",147.06,SUPRD,"SuprÃªmes dÃ©lices",Charleroi,Belgium,7,"Robert King","Sales Representative",26,24.9,30,0,747,"GumbÃ¤r GummibÃ¤rchen",3,11,Confections,"Heli SÃ¼ÃŸwaren GmbH & Co. KG",Germany
10458,"1995-03-29 00:00:00","1995-04-04 00:00:00",147.06,SUPRD,"SuprÃªmes dÃ©lices",Charleroi,Belgium,7,"Robert King","Sales Representative",28,36.4,30,0,1092,"RÃ¶ssle Sauerkraut",7,12,Produce,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10458,"1995-03-29 00:00:00","1995-04-04 00:00:00",147.06,SUPRD,"SuprÃªmes dÃ©lices",Charleroi,Belgium,7,"Robert King","Sales Representative",43,36.8,20,0,736,"Ipoh Coffee",1,20,Beverages,"Leka Trading",Singapore
10458,"1995-03-29 00:00:00","1995-04-04 00:00:00",147.06,SUPRD,"SuprÃªmes dÃ©lices",Charleroi,Belgium,7,"Robert King","Sales Representative",56,30.4,15,0,456,"Gnocchi di nonna Alice",5,26,Grains/Cereals,"Pasta Buttini s.r.l.",Italy
10458,"1995-03-29 00:00:00","1995-04-04 00:00:00",147.06,SUPRD,"SuprÃªmes dÃ©lices",Charleroi,Belgium,7,"Robert King","Sales Representative",71,17.2,50,0,860,FlÃ¸temysost,4,15,"Dairy Products","Norske Meierier",Norway
10459,"1995-03-30 00:00:00","1995-03-31 00:00:00",25.09,VICTE,"Victuailles en stock",Lyon,France,4,"Margaret Peacock","Sales Representative",7,24,16,0,384,"Uncle Bob's Organic Dried Pears",7,3,Produce,"Grandma Kelly's Homestead",USA
10459,"1995-03-30 00:00:00","1995-03-31 00:00:00",25.09,VICTE,"Victuailles en stock",Lyon,France,4,"Margaret Peacock","Sales Representative",46,9.6,20,0,192,Spegesild,8,21,Seafood,Lyngbysild,Denmark
10459,"1995-03-30 00:00:00","1995-03-31 00:00:00",25.09,VICTE,"Victuailles en stock",Lyon,France,4,"Margaret Peacock","Sales Representative",72,27.8,40,0,1112,"Mozzarella di Giovanni",4,14,"Dairy Products","Formaggi Fortini s.r.l.",Italy
10461,"1995-03-31 00:00:00","1995-04-05 00:00:00",148.61,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,1,"Nancy Davolio","Sales Representative",21,8,40,0,320,"Sir Rodney's Scones",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10461,"1995-03-31 00:00:00","1995-04-05 00:00:00",148.61,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,1,"Nancy Davolio","Sales Representative",30,20.7,28,0,579.6,"Nord-Ost Matjeshering",8,13,Seafood,"Nord-Ost-Fisch Handelsgesellschaft mbH",Germany
10461,"1995-03-31 00:00:00","1995-04-05 00:00:00",148.61,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,1,"Nancy Davolio","Sales Representative",55,19.2,60,0,1152,"PÃ¢tÃ© chinois",6,25,Meat/Poultry,"Ma Maison",Canada
